ID	SCT_ID	SCT_FSN	Laterality_ID	Laterality	Short_Code	Multi_Factor	Status	Deprecate_Reason	Diagnostic	Interventional	Substitute	Preferred	Synonym1	Synonym2	Synonym3
56170	315641000000100	Fluoroscopy guided percutaneous pyeloplasty (procedure)			IPPPLP	1	I	X	N	Y	IPPPLP	Pyeloplasty percutaneous Lt	Percutaneous pyeloplasty Lt		
56171	315641000000100	Fluoroscopy guided percutaneous pyeloplasty (procedure)			IPPPRP	1	I	X	N	Y	IPPPRP	Pyeloplasty percutaneous Rt	Percutaneous pyeloplasty Rt		
56172	334281000000102	Fluoroscopy guided cardiac cathereristation with insertion of pressure wire (procedure)			IPWCAI	1	I	X	N	Y	IPWCAI	Cardiac pressure wire & Cath insertion			
56173	334361000000102	Fluorosocpy guided insertion of cardiac pressure wire (procedure)			IPWPCI	1	I	X	N	Y	IPWPCI	Cardiac pressure wire & PCI			
56174	313671000000105	Fluoroscopy guided dilatation of pyloric stenosis (procedure)			IPYSTP	1	I	X	N	Y	IPYSTP	Dilatation of pyloric stenosis	Pyloric stenosis dilatation		
56175	324971000000105	Fluoroscopy guided insertion of gastrostomy tube (procedure)			IRIG	1	I	X	N	Y	IRIG	Radiologically inserted gastrostomy 	RIG		
56176	315651000000102	Fluoroscopy guided retrograde percutaneous pyeloplasty (procedure)			IRPPBP	2	I	X	N	Y	IRPPBP	Pyeloplasty retrograde Both	Retrograde pyeloplasty Both		
56177	315651000000102	Fluoroscopy guided retrograde percutaneous pyeloplasty (procedure)			IRPPLP	1	I	X	N	Y	IRPPLP	Pyeloplasty retrograde Lt	Retrograde pyeloplasty Lt		
56178	315651000000102	Fluoroscopy guided retrograde percutaneous pyeloplasty (procedure)			IRPPRP	1	I	X	N	Y	IRPPRP	Pyeloplasty retrograde Rt	Retrograde pyeloplasty Rt		
56179	322891000000108	Fluoroscopy guided cardiac septostomy (procedure)			ISEPT	1	I	X	N	Y	ISEPT	Cardiac septostomy	Septostomy cardiac		
56180	326881000000105	Fluoroscopy guided removal of stone from salivary gland (procedure)			ISIACX	1	I	X	N	Y	ISIACX	Sialogram stone removal	Calculus removal sialogram		
56181	326901000000108	Fluoroscopy guided sialoplasty (procedure)			ISIAOP	1	I	X	N	Y	ISIAOP	Sialoplasty			
56182	315661000000104	Fluoroscopy guided insertion of permanent superior vena cava filter (procedure)			ISVFPI	1	I	X	N	Y	ISVFPI	Superior vena cava filter permanent	SVC Permanent Filter		
56183	315671000000106	Fluoroscopy guided insertion of temporary superior vena cava filter (procedure)			ISVFTI	1	I	X	N	Y	ISVFTI	Superior vena cava filter temporary	SVC Temporary Filter		
56184	323031000000109	Fluoroscopy guided removal of superior vena cava filter (procedure)			ISVFTX	1	I	X	N	Y	ISVFTX	Superior vena cava filter removal	SVC Filter Removal		
56185	334371000000109	Fluoroscopy guided percutaneous thromboaspiration (procedure)			ITASPN	1	I	X	N	Y	ITASPN	Fluoroscopic guided thromboaspiration	Thromboaspiration fluoroscopic guided		
56186	323011000000101	Fluoroscopy guided replacement of tunnelled central venous catheter (procedure)			ITCVCG	1	I	X	N	Y	ITCVCG	Tunnelled central venous line exchange	Central venous catheter exchange		
56187	322981000000104	Fluoroscopy guided insertion of tunnelled central venous catheter (procedure)			ITCVCI	1	I	X	N	Y	ITCVCI	Tunnelled central venous line insertion	Central venous catheter insertion		
56188	323001000000103	Fluoroscopy guided removal of tunnelled central venous catheter (procedure)			ITCVCX	1	I	X	N	Y	ITCVCX	Tunnelled central venous line removal	Central venous catheter removal		
56189	313621000000106	Fluoroscopy guided percutaneous injection of thrombin (procedure)			ITHBNJ	1	I	X	N	Y	ITHBNJ	Percutaneous thrombin injection	Thrombin injection percutaneous		
56190	334421000000102	Fluoroscopy guided dilatation of transjugular intrahepatic portosystemic shunt stent (procedure)			ITIPDP	1	I	X	N	Y	ITIPDP	TIPS Stent redilatation	Stent TIPS redilate		
56191	334431000000100	Fluoroscopy guided reduction of transjugular intrahepatic portosystemic shunt stent (procedure)			ITIPP	1	I	X	N	Y	ITIPP	TIPS Stent reduction	Stent TIPS reduction		
56192	334411000000108	Fluoroscopy guided insertion of transjugular intrahepatic portosystemic shunt stent (procedure)			ITIPSS	1	I	X	N	Y	ITIPSS	TIPS Stent	Stent TIPS		
56193	310931000000106	Fluoroscopy guided tracheal dilatation (procedure)			ITRACP	1	I	X	N	Y	ITRACP	Tracheal dilatation	Dilatation tracheal		
56194	419124009	Fluoroscopy of trachea and insertion of stent (procedure)			ITRACS	1	A		N	Y		Tracheal stent fluoroscopic guided	Stent tracheal fluoroscopic guided	Fluoroscopic tracheal stent insertion	
56195	323021000000107	Fluoroscopy guided insertion of tunnelled dialysis catheter (procedure)			ITUNDI	1	I	X	N	Y	ITUNDI	Tunnelled dialysis catheter placement	Catheter placement tunnelled dialysis		
56196	334441000000109	Fluoroscopy guided percutaneous insertion of a nephrovesical stent (procedure)			ITUNPS	1	I	X	N	Y	ITUNPS	Ureteric stent tunnelled bypass	Stent ureteric tunnelled bypass		
56197	323041000000100	Fluoroscopy guided antegrade insertion of ureteric stent (procedure)			IURABS	2	I	X	N	Y	IURABS	Ureteric stent antegrade Both			
56198	323041000000100	Fluoroscopy guided antegrade insertion of ureteric stent (procedure)			IURALS	1	I	X	N	Y	IURALS	Ureteric stent antegrade Lt	Stent ureteric antegrade Lt		
56199	323041000000100	Fluoroscopy guided antegrade insertion of ureteric stent (procedure)			IURARS	1	I	X	N	Y	IURARS	Ureteric stent antegrade Rt	Stent ureteric antegrade Rt		
56200	323051000000102	Fluoroscopy guided dilatation of ureter (procedure)			IURETD	1	I	X	N	Y	IURETD	Ureteric dilatation	Dilatation ureteric		
56201	323061000000104	Fluoroscopy guided retrograde insertion of ureteric stent (procedure)			IURRBS	2	I	X	N	Y	IURRBS	Ureteric stent retrograde Both			
56202	323061000000104	Fluoroscopy guided retrograde insertion of ureteric stent (procedure)			IURRLS	1	I	X	N	Y	IURRLS	Ureteric stent retrograde Lt	Stent ureteric retrograde Lt		
56203	323061000000104	Fluoroscopy guided retrograde insertion of ureteric stent (procedure)			IURRRS	1	I	X	N	Y	IURRRS	Ureteric stent retrograde Rt	Stent ureteric retrograde Rt		
56204	312961000000102	Fluoroscopy guided removal of ureteric stent (procedure)			IURSLX	1	I	X	N	Y	IURSLX	Ureteric stent removal Lt			
56205	312961000000102	Fluoroscopy guided removal of ureteric stent (procedure)			IURSRX	1	I	X	N	Y	IURSRX	Ureteric stent removal Rt			
56206	312841000000107	Fluoroscopy guided embolisation of uterine fibroid (procedure)			IUTFDE	1	I	X	N	Y	IUTFDE	Embolisation of uterine fibroid	Fibroid uterine embolisation	Uterine fibroid embolisation	
56207	314311000000109	Fluoroscopic venography of brachiocephalic vein with insertion of stent (procedure)			IVBCLS	1	I	X	N	Y	IVBCLS	Venous stent brachiocephalic vein Lt	Brachiocephalic vein stent Lt	Stent brachiocephalic vein Lt	
56208	314311000000109	Fluoroscopic venography of brachiocephalic vein with insertion of stent (procedure)			IVBCRS	1	I	X	N	Y	IVBCRS	Venous stent brachiocephalic vein Rt	Brachiocephalic vein stent Rt	Stent brachiocephalic vein Rt	
56209	314321000000103	Fluoroscopic venoplasty (procedure)			IVENOP	1	I	X	N	Y	IVENOP	Venoplasty	Fluoroscopic guided venoplasty		
56210	314301000000107	Fluoroscopic venography of hepatic vein with insertion of stent (procedure)			IVHEPS	1	I	X	N	Y	IVHEPS	Venous stent hepatic vein	Hepatic vein stent	Stent hepatic vein	
56211	312831000000103	Fluoroscopy guided embolisation of ovarian vein (procedure)			IVOVAE	1	I	X	N	Y	IVOVAE	Embolisation of ovarian vein	Ovarian vein embolisation		
56212	323071000000106	Fluoroscopic vertebroplasty (procedure)			IVPLAJ	1	I	X	N	Y	IVPLAJ	Vertebroplasty			
56213	314281000000106	Fluoroscopic venography of portal vein with insertion of stent (procedure)			IVPRTS	1	I	X	N	Y	IVPRTS	Venous stent portal vein	Portal vein stent	Stent portal vein	
56214	322151000000107	Fluoroscopy guided venous sampling of renal vein (procedure)			IVRES	1	I	X	Y	N	IVRES	Renal vein sampling	Sampling renal vein		
56215	317751000000100	Fluoroscopic venography of subclavian vein with insertion of stent (procedure)			IVSCLS	1	I	X	N	Y	IVSCLS	Venous stent subclavian vein Lt	Subclavian vein stent Lt	Stent subclavian vein Lt	
56216	317751000000100	Fluoroscopic venography of subclavian vein with insertion of stent (procedure)			IVSCRS	1	I	X	N	Y	IVSCRS	Venous stent subclavian vein Rt	Subclavian vein stent Rt	Stent subclavian vein Rt	
56217	335931000000107	Fluoroscopy guided insertion of catheter into cardiac ventricle for stimulation (procedure)			IVTST	1	I	X	N	Y	IVTST	Cardiac ventricular tachycardia Stim	VT stimulation cardiac		
56218	241668004	Magnetic resonance imaging of abdominal aorta (procedure)			MAAOA	1	A		Y	N		MRA Aorta abdominal	Abdominal aorta MRA	Aorta abdominal MRA	
56219	241666000	Magnetic resonance imaging of thoracic aorta (procedure)			MAAOT	1	A		Y	N		MRA Aorta thoracic	Thoracic aorta MRA	Aorta thoracic MRA	
56220	322231000000108	Magnetic resonance imaging angiography of whole aorta (procedure)			MAAOW	1	I	X	Y	N	MAAOW	MRA Aorta whole	Aorta MRA		
56221	311781000000103	Magnetic resonance imaging of abdomen with contrast (procedure)			MABDOC	1	I	X	Y	N	MABDOC	MRI Abdomen with contrast	Abdomen MRI with contrast		
56222	311831000000108	Magnetic resonance imaging of acromioclavicular joint (procedure)			MACJB	2	I	X	Y	N	MACJB	MRI Acromioclavicular joint Both	Acromioclavicular joint MRI Both		
56223	311831000000108	Magnetic resonance imaging of acromioclavicular joint (procedure)			MACJL	1	I	X	Y	N	MACJL	MRI Acromioclavicular joint Lt	Acromioclavicular joint MRI Lt		
56224	311831000000108	Magnetic resonance imaging of acromioclavicular joint (procedure)			MACJR	1	I	X	Y	N	MACJR	MRI Acromioclavicular joint Rt	Acromioclavicular joint MRI Rt		
56225	322261000000103	Magnetic resonance imaging of adrenal gland with contrast (procedure)			MADRBC	1	I	X	Y	N	MADRBC	MRI Adrenal with contrast Both	Adrenal MRI with contrast Both		
56226	311821000000106	Magnetic resonance imaging of ankle with contrast (procedure)			MANKBC	2	I	X	Y	N	MANKBC	MRI Ankle with contrast Both	Ankle MRI with contrast Both		
56227	311821000000106	Magnetic resonance imaging of ankle with contrast (procedure)			MANKLC	1	I	X	Y	N	MANKLC	MRI Ankle with contrast Lt	Ankle MRI with contrast Lt		
56228	311821000000106	Magnetic resonance imaging of ankle with contrast (procedure)			MANKRC	1	I	X	Y	N	MANKRC	MRI Ankle with contrast Rt	Ankle MRI with contrast Rt		
56229	322241000000104	Magnetic resonance imaging angiography of entire blood vessel (procedure)			MAWBW	1	I	X	Y	N	MAWBW	MRA Whole body	Whole body MRA		
56230	311771000000100	Magnetic resonance imaging of axilla with contrast (procedure)			MAXIBC	1	I	X	Y	N	MAXIBC	MRI Axilla with contrast Both	Axilla MRI with contrast Both		
56231	311771000000100	Magnetic resonance imaging of axilla with contrast (procedure)			MAXILC	1	I	X	Y	N	MAXILC	MRI Axilla with contrast Lt	Axilla enhanced MRI Lt		
56232	311771000000100	Magnetic resonance imaging of axilla with contrast (procedure)			MAXIRC	1	I	X	Y	N	MAXIRC	MRI Axilla with contrast Rt	Axilla enhanced MRI Rt		
56233	277592004	Magnetic resonance imaging guided biopsy (procedure)			MBIOPB	1	A		Y	N		MRI Guided biopsy	Biopsy MRI guided		
56234	1292009	Magnetic resonance imaging of urinary bladder (procedure)			MBLPE	1	I	I	Y	N	MBLAD | MBLADC	MRI Pelvis bladder	Pelvis and bladder MRI	Bladder and pelvis MRI	
56235	322841000000103	Magnetic resonance imaging guided brain marking (procedure)			MBRMA	1	I	X	Y	N	MBRMA	MRI Guided brain marking	Brain MRI guided marking		
56236	314651000000103	Magnetic resonance imaging of brachial plexus with contrast (procedure)			MBRPXC	1	I	X	Y	N	MBRPXC	MRI Brachial plexus with contrast			
56237	311971000000102	Magnetic resonance imaging of buttock (procedure)			MBUTB	2	I	X	Y	N	MBUTB	MRI Buttock Both	Buttock MRI Both		
56238	311971000000102	Magnetic resonance imaging of buttock (procedure)			MBUTL	1	I	X	Y	N	MBUTL	MRI Buttock Lt	Buttock MRI Lt		
56239	311971000000102	Magnetic resonance imaging of buttock (procedure)			MBUTR	1	I	X	Y	N	MBUTR	MRI Buttock Rt	Buttock MRI Rt		
56240	315541000000104	Magnetic resonance imaging of calcaneus (procedure)			MCALB	2	I	X	Y	N	MCALB	MRI Calcaneus Both	Calcaneus MRI Both		
56241	315541000000104	Magnetic resonance imaging of calcaneus (procedure)			MCALL	1	I	X	Y	N	MCALL	MRI Calcaneus Lt	Calcaneus MRI Lt		
56242	315541000000104	Magnetic resonance imaging of calcaneus (procedure)			MCALR	1	I	X	Y	N	MCALR	MRI Calcaneus Rt	Calcaneus MRI Rt		
56243	312301000000102	Magnetic resonance angiography of carotid artery (procedure)			MCARB	2	I	X	Y	N	MCARB	MRA Carotid Both	Carotid MRA Both		
56244	322731000000101	Magnetic resonance imaging study for cardiac congenital anomaly (procedure)			MCCMS	1	A		Y	N		MRI Cardiac complex congenital	Cardiac MR complex congenital	MRI Cardiac congenital anomaly study	Cardiac congenital anomaly MRI
56245	311791000000101	Magnetic resonance imaging pulmonary perfusion scan (procedure)			MCHEQ	1	I	X	Y	N	MCHEQ	MRI Pulmonary perfusion scan 	Pulmonary perfusion MRI		
56246	311851000000101	Magnetic resonance imaging of chest with contrast (procedure)			MCHESC	1	I	X	Y	N	MCHESC	MRI Thorax with contrast	Thorax MRI with contrast	MRI Chest with contrast	Chest MRI with contrast
56247	311891000000109	Magnetic resonance imaging of coccyx (procedure)			MCOCX	1	I	X	Y	N	MCOCX	MRI Spine coccyx	Coccyx MRI		
56248	322761000000106	Magnetic resonance imaging rest perfusion study of heart (procedure)			MCRPS	1	I	X	Y	N	MCRPS	MRI Cardiac rest perfusion	Cardiac rest perfusion MRI		
56249	322751000000108	Magnetic resonance imaging of cerebrospinal fluid flow (procedure)			MCSFF	1	I	X	Y	N	MCSFF	MRI Cerebrospinal fluid flow	MRI CSF flow	CSF flow MRI	
56250	336891000000105	Magnetic resonance imaging stress function study of heart (procedure)			MCSFS	1	I	X	Y	N	MCSFS	MRI Cardiac stress function study	Cardiac stress function MRI		
56251	60443006	Magnetic resonance imaging of cervical spine with contrast (procedure)			MCSPNC	1	A		Y	N		MRI Spine cervical with contrast	Cervical spine MRI with contrast		
56252	311861000000103	Magnetic resonance imaging myelography of cervical spine (procedure)			MCSPNT	1	I	X	Y	N	MCSPNT	MRI Spine cervical myelogram	Cervical myelogram MRI	Myelogram cervical MRI	
56253	322771000000104	Magnetic resonance imaging stress perfusion study of heart (procedure)			MCSPS	1	I	X	Y	N	MCSPS	MRI Cardiac stress perfusion	Cardiac stress perfusion MRI		
56254	419356006	Magnetic resonance imaging of cervicothoracic spine (procedure)			MCTSP	1	A		Y	N		MRI Spine cervicothoracic	Cervicothoracic spine MRI		
56255	322781000000102	Magnetic resonance imaging cardiac valvular function study of heart (procedure)			MCVFS	1	I	X	Y	N	MCVFS	MRI Cardiac valvular function study	Cardiac valvular function MRI		
56256	322791000000100	Magnetic resonance imaging of heart for myocardial viability assessment (procedure)			MCVIA	1	I	X	Y	N	MCVIA	MRI Cardiac myocardial viability	Cardiac myocardial viability MRI	Myocardial viability MRI	
56257	322801000000101	Magnetic resonance imaging cardiac ventricular volume study of heart (procedure)			MCVVS	1	I	X	Y	N	MCVVS	MRI Cardiac ventricular volume study	Cardiac ventricular volume MRI	Ventricular volume cardiac MRI	
56258	322851000000100	Diffusion weighted magnetic resonance imaging of brain (procedure)			MDIFF	1	I	X	Y	N	MDIFF	MRI Diffusion weighted	Diffusion weighted MRI		
56259	311871000000105	Magnetic resonance imaging of elbow with contrast (procedure)			MELBBC	2	I	X	Y	N	MELBBC	MRI Elbow with contrast Both	Elbow MRI with contrast Both		
56260	311871000000105	Magnetic resonance imaging of elbow with contrast (procedure)			MELBLC	1	I	X	Y	N	MELBLC	MRI Elbow with contrast Lt	Elbow MRI with contrast Lt		
56261	311871000000105	Magnetic resonance imaging of elbow with contrast (procedure)			MELBRC	1	I	X	Y	N	MELBRC	MRI Elbow with contrast Rt	Elbow MRI with contrast Rt		
56262	314431000000108	Magnetic resonance imaging of head with contrast (procedure)			MFACIC	1	I	X	Y	N	MFACIC	MRI Craniofacial with contrast	Craniofacial MRI with contrast		
56263	314521000000107	Magnetic resonance imaging of forearm with contrast (procedure)			MFARBC	2	I	X	Y	N	MFARBC	MRI Forearm with contrast Both	Forearm MRI with contrast Both	MRI Radius & ulna with contrast Both	Radius & ulna MRI with contrast Both
56264	314521000000107	Magnetic resonance imaging of forearm with contrast (procedure)			MFARLC	1	I	X	Y	N	MFARLC	MRI Forearm with contrast Lt	Forearm MRI with contrast Lt	MRI Radius & ulna with contrast Lt	Radius & ulna MRI with contrast Lt
56265	314521000000107	Magnetic resonance imaging of forearm with contrast (procedure)			MFARRC	1	I	X	Y	N	MFARRC	MRI Forearm with contrast Rt	Forearm MRI with contrast Rt	MRI Radius & ulna with contrast Rt	Radius & ulna MRI with contrast Rt
56266	311921000000101	Magnetic resonance imaging of forefoot (procedure)			MFFOB	2	I	X	Y	N	MFFOB	MRI Forefoot Both	Forefoot MRI Both		
56267	311921000000101	Magnetic resonance imaging of forefoot (procedure)			MFFOL	1	I	X	Y	N	MFFOL	MRI Forefoot Lt	Forefoot MRI Lt		
56268	311921000000101	Magnetic resonance imaging of forefoot (procedure)			MFFOR	1	I	X	Y	N	MFFOR	MRI Forefoot Rt	Forefoot MRI Rt		
56269	312781000000108	Magnetic resonance imaging of floor of mouth (procedure)			MFLMO	1	I	X	Y	N	MFLMO	MRI Floor of mouth	Mouth floor MRI		
56270	312791000000105	Magnetic resonance imaging of floor of mouth with contrast (procedure)			MFLMOC	1	I	X	Y	N	MFLMOC	MRI Floor of mouth with contrast	Mouth floor MRI with contrast		
56271	322741000000105	Magnetic resonance imaging of fetus (procedure)			MFOET	1	I	X	Y	N	MFOET	MRI Foetus	Foetus MRI		
56272	311901000000105	Magnetic resonance imaging of foot with contrast (procedure)			MFOOBC	2	I	X	Y	N	MFOOBC	MRI Foot with contrast Both	Foot MRI with contrast Both		
56273	311901000000105	Magnetic resonance imaging of foot with contrast (procedure)			MFOOLC	1	I	X	Y	N	MFOOLC	MRI Foot with contrast Lt	Foot MRI with contrast Lt		
56274	311901000000105	Magnetic resonance imaging of foot with contrast (procedure)			MFOORC	1	I	X	Y	N	MFOORC	MRI Foot with contrast Rt	Foot MRI with contrast Rt		
56275	241603006	Magnetic resonance imaging of brain with functional imaging (procedure)			MFUNC	1	A		Y	N		MRI Functional imaging	Functional imaging MRI		
56276	311911000000107	Magnetic resonance imaging of hand with contrast (procedure)			MHANBC	2	I	X	Y	N	MHANBC	MRI Hand with contrast Both	Hand MRI with contrast Both		
56277	311911000000107	Magnetic resonance imaging of hand with contrast (procedure)			MHANLC	1	I	X	Y	N	MHANLC	MRI Hand with contrast Lt	Hand MRI with contrast Lt		
